"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.435770750692748,
"CHL","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.436145120940619,
"CHL","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.43647548184958,
"CHL","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.437476560627139,
"CHL","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.438458700931984,
"CHL","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.439616358195742,
"CHL","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.440619445985421,
"CHL","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.441714088077043,
"CHL","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.44317895535094,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","1990",0.651737603948391,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","1991",0.763694229826742,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","1992",1.01661808671902,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","1993",1.27258660950853,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","1994",1.5409512506779,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","1995",1.97427797673142,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","1996",1.96505533504807,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","1997",2.43012850778517,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","1998",2.63602220732519,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","1999",2.7795692215891,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2000",2.92021594901666,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2001",2.98922135776627,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2002",3.1812980863787,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2003",2.91710594892879,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2004",2.98365968452028,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2005",2.9906541941543,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2006",3.02856722836092,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2007",3.20818366428934,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2008",3.20428884070303,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2009",3.32049523717359,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2010",3.39776750514952,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2011",3.34378084852011,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2012",3.43082841390464,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2013",3.58293491435742,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2014",3.69414950427788,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2015",3.84783466234714,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2016",4.00061852279602,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2017",4.06703788933825,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2018",4.15608670975974,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2019",4.26319568957397,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2020",4.35125452810046,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2021",4.42333346025765,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2022",4.49481280059288,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2023",4.5527614906949,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2024",4.59960831970443,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2025",4.65498536831925,
"CHN","MEATCONSUMP","BEEF","KG_CAP","A","2026",4.71653972251662,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","1990",15.2472821561061,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","1991",16.1292426060301,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","1992",17.21191133329,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","1993",18.397367899531,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","1994",19.8998077756443,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","1995",20.1517577091464,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","1996",19.7577220349131,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","1997",22.3739069435709,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","1998",24.023324535275,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","1999",23.9921378659428,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2000",24.776244102626,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2001",25.3783155081834,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2002",26.2406988958799,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2003",25.4603557728866,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2004",25.799519318679,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2005",26.9337645769978,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2006",27.4223952084103,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2007",25.2685384272789,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2008",27.3586916309553,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2009",28.5583283044888,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2010",29.7378286232521,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2011",28.8788293584686,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2012",30.3318981074174,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2013",31.4850422561147,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2014",32.2974735277184,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2015",31.4402849888857,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2016",30.8265371953479,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2017",30.7825749768135,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2018",31.0449060653905,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2019",31.3976497762886,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2020",31.6223629759961,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2021",31.8501518314197,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2022",32.081802702546,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2023",32.3520777831505,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2024",32.6046122022601,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2025",32.8766124610491,
"CHN","MEATCONSUMP","PIG","KG_CAP","A","2026",33.147647218279,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","1991",2.97960340868405,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","1992",3.34065987375556,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","1993",4.17855962392113,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","1994",5.50548602451495,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","1995",6.96407927346212,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","1996",6.16011093275936,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","1997",7.08058792897265,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","1998",7.62362257222491,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","1999",8.02368454852648,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2000",8.45537561005939,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2001",8.18465065569725,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2002",8.20671043021187,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2003",8.53122402369914,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2004",8.42299336300047,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2005",8.99829223484839,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2006",9.29972868019378,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2007",9.94549060584511,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2008",10.5558294050215,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2009",10.8412681473823,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2010",10.9868035102861,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2011",11.1272956546372,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2012",11.7399393936225,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2013",11.8761624347233,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2014",11.435075296381,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2015",11.759988197319,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2016",12.1434512621987,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2017",12.2728349110313,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2018",12.4011788521746,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2019",12.5634803481722,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2020",12.7219154547304,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2021",12.8760749652691,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2022",13.0480446489645,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2023",13.2268523242407,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2024",13.4102483701411,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2025",13.6219358416765,
"CHN","MEATCONSUMP","POULTRY","KG_CAP","A","2026",13.8045817738901,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.81170562447898,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.88425777550273,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.924094229066627,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","1993",1.00290697801283,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","1994",1.07026995665847,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","1995",1.25136695090479,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","1996",1.28776863186514,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","1997",1.50352074829409,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","1998",1.64886618629556,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","1999",1.75621764938059,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2000",1.90832167307362,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2001",2.0319000811898,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2002",2.19049335135328,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2003",2.11842875930171,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2004",2.26205221414305,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2005",2.33480279494044,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2006",2.41285836044737,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2007",2.53805399261409,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2008",2.517240952321,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2009",2.57176625852071,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2010",2.64924893621886,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2011",2.61485442539285,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2012",2.68079901067249,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2013",2.80111563749799,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2014",2.83070212793498,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2015",2.9558250986708,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2016",3.06336433887604,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2017",3.07567696487948,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2018",3.15279370800647,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2019",3.20945890822632,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2020",3.34402241622984,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2021",3.43345553522299,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2022",3.49534071238721,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2023",3.56281574351567,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2024",3.60071714093553,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2025",3.63850073564717,
"CHN","MEATCONSUMP","SHEEP","KG_CAP","A","2026",3.68339409322112,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","1990",15.0124476388002,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","1991",13.5522271962727,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","1992",11.5555470563024,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","1993",11.6230977779632,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","1994",12.3182073206433,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","1995",13.1243059261289,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","1996",13.466831226228,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","1997",13.8748689689151,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","1998",13.6488551019191,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","1999",12.5868674672169,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2000",12.9071506852299,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2001",11.9202974658267,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2002",11.3656891853242,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2003",10.5949518589206,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2004",11.5508414910908,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2005",12.6623979684718,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2006",12.8548075155113,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2007",12.225448538749,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2008",11.8948831735842,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2009",10.881560532919,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2010",11.6773124323524,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2011",12.3237179314513,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2012",12.6319777172084,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2013",11.9913751659191,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2014",12.3327653788685,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2015",12.1483680878813,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2016",11.7255606328638,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2017",11.6929154451807,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2018",11.6615378431562,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2019",11.614325984327,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2020",11.5710762490447,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2021",11.552823390576,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2022",11.5385845043185,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2023",11.5239360889454,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2024",11.5029736739508,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2025",11.4855539732247,
"COL","MEATCONSUMP","BEEF","KG_CAP","A","2026",11.4831370905379,
"COL","MEATCONSUMP","PIG","KG_CAP","A","1990",3.026999646354,
"COL","MEATCONSUMP","PIG","KG_CAP","A","1991",2.97106519302902,
"COL","MEATCONSUMP","PIG","KG_CAP","A","1992",2.98323784797411,
"COL","MEATCONSUMP","PIG","KG_CAP","A","1993",2.90922794394943,
"COL","MEATCONSUMP","PIG","KG_CAP","A","1994",2.88076594482768,
"COL","MEATCONSUMP","PIG","KG_CAP","A","1995",2.89568019639987,
"COL","MEATCONSUMP","PIG","KG_CAP","A","1996",2.72648140399863,
"COL","MEATCONSUMP","PIG","KG_CAP","A","1997",2.17981902637338,
"COL","MEATCONSUMP","PIG","KG_CAP","A","1998",1.63021619480625,
"COL","MEATCONSUMP","PIG","KG_CAP","A","1999",2.21350059569133,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2000",2.12355422587291,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2001",1.9600423626781,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2002",2.12015205247509,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2003",2.3500580634677,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2004",2.40987768981298,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2005",2.36059811059742,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2006",2.7046423762893,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2007",3.25185663436219,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2008",3.16157576356865,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2009",3.22879813141895,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2010",3.53324723801725,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2011",3.98349798357771,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2012",4.57541239503748,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2013",4.99214656810518,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2014",4.94524222877803,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2015",4.93274751341007,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2016",4.69721231732635,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2017",4.70560999915204,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2018",4.63503986699731,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2019",4.64142248928312,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2020",4.69114682028505,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2021",4.73287248250753,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2022",4.72664055952719,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2023",4.74689058116016,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2024",4.7929353145305,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2025",4.84137470845857,
"COL","MEATCONSUMP","PIG","KG_CAP","A","2026",4.8730570610762,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","1990",7.67750286243171,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","1991",9.77868227788538,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","1992",10.2950953184989,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","1993",11.0865621020705,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","1994",12.2356514338382,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","1995",13.3967274166591,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","1996",11.3327432177001,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","1997",10.4747239064096,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","1998",11.9100597796914,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","1999",11.536120191023,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2000",11.6958832748077,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2001",13.6114866191855,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2002",14.478805575514,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2003",14.8224942262732,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2004",15.0153917596039,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2005",16.1624039750827,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2006",17.7863998645854,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2007",19.1370523485819,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2008",20.6175005556587,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2009",20.577643083053,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2010",20.8510369549263,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2011",21.3711671545658,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2012",21.9432085735336,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2013",24.7778099782098,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2014",26.0549023579352,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2015",27.0594065359423,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2016",27.0396977538923,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2017",27.2999920503527,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2018",27.5207547455813,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2019",27.75811228575,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2020",28.0140501709958,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2021",28.2737248028377,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2022",28.573664722365,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2023",28.864970128237,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2024",29.1759309582985,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2025",29.4988385090305,
"COL","MEATCONSUMP","POULTRY","KG_CAP","A","2026",29.8190868165619,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.333804472279639,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.302433472511919,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.296973903418237,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.316064270453765,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.310670837187299,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.329042427777591,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.277536568596737,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.296024806050706,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.26915389332636,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.265198165310875,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.304920606792008,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.279099883358694,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.254014132903754,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.292274534039189,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.308958678181151,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.345611154184159,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.240899320965039,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.23797370796164,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.215582230144721,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.232515741051447,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.210810116272233,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.208591693611556,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.206480149109384,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.185880044847785,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.184133585568447,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.200710365404832,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.217041052205156,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.222138987173711,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.221158068723973,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.22285345029747,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.224393624471653,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.225213462339763,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.226296576670239,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.227352954352941,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.228719183720199,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.229970764538004,
"COL","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.231092875140646,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","1990",5.00201516846471,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","1991",5.65437616994191,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","1992",5.54801074369141,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","1993",6.1721853379155,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","1994",6.35191606070225,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","1995",6.09918902248483,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","1996",6.31804418007967,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","1997",6.88600047842183,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","1998",6.94450448958119,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","1999",7.20726036492548,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2000",7.61104501506551,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2001",5.36063603493968,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2002",5.90336504499941,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2003",6.18151764978311,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2004",6.91477140015764,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2005",7.57517935174505,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2006",8.96632403920115,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2007",9.22745899025234,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2008",8.6063989975704,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2009",9.03254550707313,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2010",9.52206939482324,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2011",8.91420368376573,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2012",8.9807601834676,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2013",8.44500604983843,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2014",8.89264271681287,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2015",9.25601323948661,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2016",9.272509071992,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2017",9.32074354197894,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2018",9.28025864695581,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2019",9.19264919401319,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2020",9.13736663554447,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2021",9.12877835654237,
"EGY","MEATCONSUMP","BEEF","KG_CAP","A","2022",9.12234708530584,
